,rosen_rs,rosen_es,rosen_nses,rosen_qdes,rosen_me,rosen_cmaes,rastrigin_rs,rastrigin_es,rastrigin_nses,rastrigin_qdes,rastrigin_me,rastrigin_cmaes,ackley_rs,ackley_es,ackley_nses,ackley_qdes,ackley_me,ackley_cmaes,square_rs,square_es,square_nses,square_qdes,square_me,square_cmaes
10,0.26532164427472615,0.5518967330932802,0.09241325708351586,0.004779366295057743,0.03732346442840959,0.0,2.086584251181762,7.959719779869319,2.298760818198943,1.9902245541712844,0.7157455189386219,0.9949590570932898,1.4018550748823841,5.382361527172211,0.667424262952725,7.180960444620064,0.4272784905010276,0.0,0.0029272352090871714,3.241634509907926e-05,0.04107555141001414,4.0252762635583537e-05,0.0038925186174455636,0.0
11,0.25824961736066837,0.052647105683140495,0.439569275816412,0.0005377690713602817,0.028486356020833097,0.0,1.2338206721901912,19.9798312115889,2.5262838103015994,31.838924207354026,1.7397174669647448,0.0,0.17014641713477374,7.181110370269636,2.5972841797099733,2.5803605687547027,0.6659230714361009,7.1809516477153625,0.01781119694941645,2.8926356235788132e-05,1.8202970308209505,3.887919815196092e-05,0.00592356128949484,0.0
12,0.40132331553040634,0.5531429119726511,1.1823397970687286,0.00983718889379544,0.03438773643970802,0.0,1.2208072554731118,3.979872915151496,2.4228468062788266,9.949583846020872,2.333463847007927,0.9949590570932898,0.34747778716420186,0.00011138508838470784,1.931043664439251,6.5597292949006345,0.13241097824142756,0.0,0.02441406342576053,2.3921674561338675e-05,0.001458345473488453,3.7933836806447585e-05,0.010738972845159343,4.015790000406137e-05
13,0.005305305671413437,0.5769382500096878,0.3570538339024124,0.006269471481749377,0.07651055214774362,0.0,3.2274274071428124,8.954605982200881,4.531229679397164,17.909663448793246,0.21060002726043336,0.9949590570932898,2.2289268129541817,9.36454006785102,0.7076943078151032,0.007702939288737554,0.3809957353531921,0.0,0.009039684359553,1.0057203755361446e-07,0.3272079906738604,9.792307174813597e-07,0.0014778635206914694,0.0
14,0.3162018797061516,0.5864640572387687,0.2642788280973563,0.01007611781592391,0.05756792196543812,0.0,1.0151766040912804,7.959695426354507,1.13100428530921,16.91448046774807,0.2260512825005705,4.974790247647375,2.5090123260064203,5.383657282182611,2.6013847988102157,6.536613640809801,0.4229600044182611,0.0,0.01458208269573532,4.676262074240846e-08,2.0120533254533743,3.0380217077122632e-05,0.001189582595899049,0.0
15,0.09933756552506584,0.0004325703884214059,0.07502841520689128,0.0003654632782767658,0.01737611960804145,0.0,0.1683771134396288,9.949639368377108,2.0029523323818026,4.975281835392348,1.0797356216948941,0.9949590570932898,1.0664070087419972,11.005962081489592,0.02678297174595201,7.961824882095238,0.1278430158154613,2.579927557029869,0.007616417234829569,3.601754745120709e-05,0.27843220787756334,3.089008939225225e-05,0.00196046853134987,0.0
16,0.03615301595383374,0.5956244631982975,0.03518933429999213,0.0002962157664546437,0.08396704200004258,0.0,1.035099853786022,24.95460124171361,1.373032714035503,5.028392959641117,1.021937686994125,4.974790247647377,0.8900182023005279,3.578058512003498,0.3148120321605532,5.383908296723455,0.2140376464839484,0.0,0.03683397184575307,5.841423430616332e-08,0.04375506969223388,1.811195463532891e-06,0.00143086879364186,0.0
17,0.08435378018311449,0.5745461282098986,0.09494410729231437,0.005080923195170905,0.01292430017349901,0.0009137493594548226,1.7560980526936447,4.9748115505557635,0.45882999342011743,16.914373164080786,1.0001940258879252,8.954601241487008,0.6653664603277853,10.127726716631688,0.11100726890391144,0.0025948086550400262,0.4243787225227855,9.001093478292004,0.0018558330562606857,2.307245709222733e-05,0.023412533078272686,4.454893039439942e-06,0.0033139610553738277,0.0
18,0.4736979869122319,0.5716270908238711,0.31164001489251086,0.007225311654577488,0.005379319664334736,0.0,1.0559080405056882,9.949566297599914,0.15459935977562722,4.974883328095649,0.7262865623585277,0.9949590570932898,0.6923317994300184,7.961882027211924,3.5364852424927733,7.180985284133275,0.38108783703824045,0.0,0.029311401771545672,2.260073665713059e-05,0.3033577831044924,2.475192767764619e-05,0.0005032973074650546,0.0
19,0.16814545213999957,0.5561017343928008,0.06351522344805834,0.010650148412686817,0.10028029176348166,0.0,0.3001585356376921,1.9899336722743222,1.0242238443688692,24.87415927595258,1.108726453278667,0.0,0.15157333774644144,2.5843769752283343,5.135632823090248,8.813199942204598,0.12145773147332051,0.0,0.0034453582439874317,2.186188425486429e-07,1.573082978799471,2.99339833758242e-05,0.005299286385636786,3.2151435507334315e-05
20,0.11024233682646079,0.023694431140018485,0.15998795155078283,0.007165590800350865,0.05508526548020492,0.0,1.7320101829290664,9.949560577932859,2.8450346644616396,16.914579533918896,1.2336489619145787,0.0,0.05454387580642717,6.560778816193974,1.1758392388309673,6.882588992867509,0.018126497581931744,0.0,0.00511137563066422,7.952935990543283e-08,0.06300154895254771,3.006254775057173e-05,0.011065098322460437,0.0
21,0.002734631839296788,0.577331122528996,0.5290623690224839,0.0028554743638220985,0.24646323973844558,0.0,1.285987288379168,24.89088983740229,1.0532217855615222,9.94975682886742,1.024592092268037,0.9949590570932898,0.06692753794310846,10.132101668417995,0.06623339387722993,0.0030852647198926775,0.3880241615126927,0.0,0.04106167178081419,1.9502631961515967e-07,0.07747610101886722,3.938148347015463e-05,0.00037411722368078015,2.6296057457081922e-05
22,0.20110643484316798,0.5808678153033342,0.02504777523880271,0.0007734581717891851,0.010201273169625116,0.0,1.5960228610282954,4.974792184250191,1.8017805133852427,7.9602287739195905,1.4028310900315972,12.934432432041095,0.619977662275506,9.001467955365452,0.12650941732303878,9.353077143803745,0.1896404138045078,0.0,0.02159486614848033,1.429335079058293e-07,0.008148374544663576,2.6139203524010516e-05,0.0065865109265398555,0.0
23,0.006837776771497667,5.406955267431587,0.04708727918913507,0.0017506318049594824,0.016276510554974265,0.0009089887078127844,2.599097094752775,9.949568993820865,1.2106538550469566,9.950129929601845,1.1390943699087615,12.934432432041095,0.6659458114447148,10.125163722235833,1.9461469093533523,8.813174590073524,0.18313812472429447,0.0,0.003829879172503874,3.3572129185522166e-05,0.001351891259216395,2.8564878351614447e-05,0.008005742919444427,3.7589650883288885e-05
24,0.17750773340406,5.699302151076367,0.04575014454297152,0.0005391560774218019,0.12660364758439235,0.0,0.29722758779139724,16.99495910755536,1.5586461251533024,8.955088907034277,1.0612808076345033,8.954601241487008,2.333312358638377,7.961771564346179,0.8822798218379369,7.961838978747384,0.16207840872512946,0.0,0.004003627766321412,2.604368934959966e-05,0.031761448548075215,4.155928940757034e-05,0.004947577607376749,0.0
25,0.16484229140188097,0.11656648760482786,0.16025890736937926,0.00469984438377596,0.087042243913325,0.0,1.4789776050014218,17.909309514302933,4.9317727823416035,9.95044401427494,0.22247737173670856,0.0,0.09597375594570678,10.125698484811906,1.0085180674541085,9.00110758648064,0.3101132109266942,0.0,0.049803071440200214,6.651117208966281e-08,0.01438568368254512,2.810293963822316e-05,0.00369964897801404,4.096960074512811e-05
26,0.1162324707044825,0.5955979553790789,0.15125553489574373,0.0016413929757449293,0.017371771938842068,0.0,1.1293315305419398,8.954636334971134,2.560977673188745,24.873919709792112,1.0559483351788401,1.9899181141865796,0.7515039685955252,5.384418120508826,0.3508877233648846,8.616256053008854,0.5306640578497728,0.0,0.015357431986849657,3.97520205388919e-05,0.07924392984722668,4.397245552568592e-06,0.0006689592222446992,0.0
27,0.3251995327368554,0.4812235531639837,0.38600010504642496,0.0004899834779750256,0.003079123864640882,0.0,0.8867574520304871,4.974793799045036,2.6511253839948807,24.873913136694043,1.646624199890102,3.979831190554087,1.0919888677120397,9.37009181315414,2.6876873956071954,10.120377431162764,0.49551381737621725,0.0,0.03841321293026502,3.899737688393802e-08,0.002037751582722022,5.457564959834656e-07,0.008591353671018164,3.581463368354434e-05
28,0.07575174545445132,0.5851167612904289,0.30831554746974127,0.007597112131541373,0.0306348029637131,0.0,2.7480397587331993,0.99496481889134,4.1557286368735,9.949645204428533,0.15836407376399464,0.0,1.5271793387949906,5.382432902969761,1.0166116102448903,8.813189606426638,0.3519814200419411,0.0,0.004860724562174838,4.143495915795969e-05,0.034998205773863054,2.2774915578186542e-05,0.0007870661720321021,0.0
29,0.009924106476696712,0.0005527701348135382,0.5458487443836251,0.0008852697823679682,0.11931168853337341,0.0,1.1337960189839507,16.99495905801122,2.304308785083581,12.934541014749136,0.17365687913874694,3.979831190554087,0.09486177676420837,7.962003218460982,2.7898854396902237,0.0029015241373926415,0.049472826438250905,0.0,0.04828196466978075,3.2911940263131986e-05,0.14328286461331874,2.601387863436767e-06,0.00012046808129791481,3.535811864384774e-05
30,0.5894659097386102,0.5776421086155146,0.14079393516851008,0.00020627188467151443,0.00045377115161105027,0.0,0.7941957805564073,16.92450766668786,1.0387533450609823,8.954676503277947,1.0308563772111157,0.9949590570932898,0.4146940896484601,7.96216710386239,0.8515225026728963,9.353073096290345,0.10356712928581402,0.0,0.04100326295590058,2.9802513416322318e-05,0.0011675981366830147,1.393340046007114e-06,0.008016833175716316,0.0
31,0.09167237614389967,0.5748991421450896,0.20532831966854254,0.0068571942980372716,0.04720219707162729,0.0,1.1295075571673507,0.9949598972424383,4.252167398493146,4.974809386924356,0.1372134784154504,1.9899181141865796,1.3430581039017255,3.578819443133426,2.6056905504911505,5.38200630449338,0.09940883257204902,0.0,0.0021363178493413616,1.59528149922647e-07,0.037503374336270934,3.167773776586419e-05,0.0008856717618648279,0.0
32,0.7255531609063786,0.5389118606526625,0.008426932682291189,0.002400536284251077,0.0025388245167583183,0.0,2.198678828203697,7.959667535786089,1.2232143267254116,0.9949841701065871,4.118853549141198,0.9949590570932898,0.47621381712356836,7.9618724349442385,0.5725088422287534,0.0021583756459833126,0.053327541047639926,0.0,0.06288073892644185,7.77011592065346e-08,0.7371187686776879,3.103496258524105e-05,0.00286275914545865,0.0
33,0.17145914854328176,1.062133874710341,0.07821974912273223,0.00561827849062255,0.016254718778745618,0.0,1.1825016214480968,19.979831192540672,2.173492786643866,4.975049837539789,1.9031055304785554,0.9949590570932898,0.13140279392866105,3.5773638266585124,2.6306398715213284,6.559672941747412,0.2607729899086557,0.0,0.01871009974272851,3.508082606715235e-05,0.5651399997839099,2.169557911679859e-06,0.005054629958432473,0.0
34,0.06171701878733593,0.00045192168025484614,0.00682794418754533,0.00024420493295054736,0.039076077579461924,0.0,1.0926032058644104,19.979831192062974,0.718109568200962,1.9906081189920926,0.2509798439195592,1.9899181141865796,0.19472328358629554,7.961887981380993,1.877273839121969,5.381866969491167,0.1447352995800948,0.0,0.0011333426117810146,4.1376298147356635e-05,0.08725050574181085,3.585669128032238e-05,0.010240519482948959,2.2977673072159985e-05
35,0.6350808359735028,0.5766419988515635,0.027736788683179723,0.0036603387521378797,0.05336741891101166,0.0,0.9901731260444535,17.909203481996002,2.2857442079542096,4.974970149052014,0.503750789238687,9.949560298580298,0.5507288772769066,7.962191430359871,0.7113908929689146,0.006108432835087996,0.391728485583986,0.0,0.016344401368070152,1.8594884902065233e-07,1.3267787822332302,3.539216644472239e-06,0.000662960691381548,0.0
36,0.5147733493953764,0.598411739875296,0.3525275095504577,0.005609822159907921,0.02385962549277167,0.0,1.6320890736128,3.9798398812645033,4.3300428558830895,24.874615348845374,1.8924955096620337,0.0,0.5097071233576038,5.383882418973688,3.202598122730233,0.0019107103385636037,0.32604190662438626,0.0,0.01122230960624869,2.0751944503676128e-07,0.6708266587953868,2.7524754345122448e-05,0.007834898295711296,0.0
37,0.20080456421444262,0.4378331303031977,0.0697279089667629,0.01637764034232845,0.07917939102617262,0.0,1.649982077608712,24.95460126660228,5.3999904902254805,3.980071896307024,0.9679033006662401,8.954601241487008,0.4667780238289474,10.132101666384038,2.915563085988719,0.0076058597880859224,0.9454328312398026,0.0,0.008686226625324511,6.690331064941417e-09,0.02696766763215584,2.709758365689152e-05,0.001767753946595446,0.0
38,0.005690847878352549,0.3990900995502119,0.6609400070778514,0.007093500139856098,0.17077545637877525,0.0,2.0822006085938014,3.9798595625276008,1.0612966501614736,3.9803199623743772,1.431666236362986,0.0,0.7029007861859746,11.006099493566147,2.759907900275447,7.961717023347051,0.4400982224180403,0.0,0.01926744829684186,2.8393093655299516e-05,0.07351572000496531,8.281692713947605e-07,0.000339683528387414,0.0
39,0.16127898125458567,0.5026828028121599,0.3459062626328377,0.006500260464921281,0.005445253242043982,0.0,1.6137489686759992,17.909212177156796,1.4759572947621002,12.934676898364659,0.8902166447374213,0.0,0.6685223667282898,9.370091748898176,1.1607496185089126,0.0014141190327023878,0.3037925063920426,0.0,0.029431246719685975,3.994501222734172e-05,0.7899374732437582,5.893917495411748e-06,0.006921424044135595,0.0
40,0.020640321765294463,0.0005707393162859072,0.6584058088894711,0.004858858253281776,0.018186307106399013,0.0,2.080000526235949,24.88955647759869,0.1079733631974591,4.974974168274509,1.31514224264982,8.954601241487008,0.28910252805807346,10.12409527916255,2.7035217301357584,7.180957326329029,0.4296759786610913,0.0,0.03880191624238165,3.4564340040522314e-05,0.001875328707563548,2.3201419868985286e-05,0.0005032793402885499,0.0
41,0.1354165360417551,8.97244230209512e-05,0.12818379105483496,0.006924403602339603,0.027224998383834954,0.0,0.8079027026241263,17.90920950750124,4.099313147768301,3.97995364226054,1.0559017987648929,0.0,0.7561325889956407,8.81772619848744,0.4929041649558954,0.05429491867423408,0.19725176414652523,0.0,0.015533777559461035,2.9432348895757315e-05,0.015330855687754764,3.756825754289341e-05,0.006596822642776885,3.995929210265303e-05
42,0.030149182322482985,1.7088990122223857e-05,0.44116366715166416,0.0005893965411295648,0.020962994629567022,0.0,1.945260955303013,15.969358646173095,2.6464063244809353,12.93463682932125,1.1850091818643094,9.9495602985803,1.7349293399959542,8.622404491856813,1.1219883926249352,0.001232355348054881,0.1073429964685566,0.0,0.04199428737054095,2.5987260343431038e-05,1.2699580475608707,2.9603437585408813e-06,0.0022925127879615285,3.569556326295896e-05
43,0.2629558602076173,0.5677210105063615,0.05170893524466162,0.003719505509757379,0.24115003722647302,0.0,2.8170189996670274,3.9798867816680996,1.4323311329148467,9.949841449103786,0.04110296196215302,4.974790247647377,0.540399462418101,7.18156376774,1.416751840304297,6.559769434942247,0.26468049868215715,0.0,0.00037595063343771813,1.7473454217899384e-08,0.05893362111446508,5.722778897647774e-06,0.001067046504278395,0.0
44,0.2735884993432607,0.9459772868781131,0.45401065300428206,0.0008113397177139483,0.010845505789152894,0.0,1.2928627242461275,4.974809033723316,3.3605848022459703,19.899569865785136,1.0585248267627065,3.979831190554087,2.610657854138985,10.122330419694132,0.08889326722159296,7.181023556231448,0.4283198853259016,0.0,0.0020585371226557536,1.7750204721059887e-08,0.00023493914031655935,2.2627270016720272e-05,0.0013531754470589227,0.0
45,0.010779166392339347,0.5647047284689029,0.8937979464348398,0.004723510948995713,0.03674793914403769,0.0,1.6582591016784,4.97479233305053,0.3894653521745184,16.914595056753253,1.7082690219201773,1.9899181141865796,0.42425661536226755,7.1811176465377144,1.7179899916914323,6.882594846105384,0.1383392303999713,0.0,0.005820844683308797,4.178100768064425e-05,0.006438154444430914,3.809890128355896e-05,0.008105872658648242,2.7527415421448545e-05
46,0.0834947514790456,0.5693903405081092,0.3338706694956141,0.002886035432020132,0.00837708656779826,0.0,1.5288661379297146,16.91840107533605,1.051558255814136,19.899169583569908,1.0452759996260603,1.9899181141865796,0.536625418203247,6.8829936830119465,2.996591832891891,0.0031288548610426403,0.33977093542322834,0.0,0.031213003647757566,1.2660668252714336e-07,0.04581257109357383,1.937382950616267e-06,0.0009346571335891971,0.0
47,0.16732449957793788,0.5532741822388749,0.06546433006106353,0.0006551399406037623,0.07516653148615406,0.0,1.4073118730092418,4.974795220381589,2.325054813508718,8.954670620061206,1.3190526645099467,0.0,0.7141038074645785,3.575965327819187,2.490736927993499,6.559652811181071,0.033931815819979505,0.0,0.009563621882314159,2.4369847985436657e-05,0.13774515902313722,2.7488567441624875e-05,0.0046556985545545895,0.0
48,0.17322599523554588,0.00026944778015356607,0.04044596012862632,0.0009666674650650034,0.031551600773299854,0.0,1.4928209942797466,7.959697037819026,2.798060787499711,1.99051319949751,1.2881544453103082,4.974790247647377,0.5255608747994032,9.364180997371628,2.867924802440349,0.00157354649340391,0.20158934775576398,0.0,0.005567850056517374,3.259230932960632e-05,0.12292579353756865,3.760307664309537e-05,0.0212748225782132,3.468772144109393e-05
49,0.0030638010152979982,0.5751051533833629,0.006190641987781062,0.00256826594768633,0.01727104318755073,0.0,1.8901564854642459,12.934474509845797,0.23425645643234816,4.974863376965455,1.6237567595570965,0.9949590570932898,0.48459268854502113,5.383996722848867,2.6400099313745535,9.353050915932425,0.1824183324586386,0.0,0.003984579507488693,7.701151048018124e-08,1.2030874051928309,7.735536764988043e-07,0.0008211873511184237,0.0
50,0.15177258010493494,5.978798539042505,0.9635632182550676,0.0009002258862358428,0.027774814298193836,0.0,2.4848401197346526,4.9748278017956356,1.3363805017351993,0.995034238125811,0.6957374761166051,0.9949590570932898,0.12960507540271848,2.5863195847658034,2.657863268524192,8.813165790379061,0.32222047229420525,0.0,0.0453777289544789,3.7163902624063954e-08,0.09073067212945365,4.197453329860719e-05,0.0009255981236357166,0.0
51,0.18469134250549898,0.00034353381383785776,0.7863531662930733,0.0003420505161871397,0.009114792885635672,0.0,1.6083653767249757,4.974794116039236,2.5980298671584663,24.87417783864882,0.6650955773872056,0.9949590570932898,1.5898461513779516,5.384667455523168,2.694570986223173,9.001107619509316,0.0641015229482278,0.0,0.006061536068290779,5.7500951916420875e-08,0.2476239152922427,2.8047924404263254e-05,0.01824208729306633,0.0
52,0.04236142707016848,0.5552717683404308,0.013271814524516055,0.0033731721171283693,0.014660905687351362,0.0,0.030848183200838264,9.949573176841978,1.2284697285426525,16.914335695768592,0.11343188214582511,9.949560298580298,0.8022360071896237,4.88586865828616,0.8297423123746732,2.580259458086072,0.2783597122980197,0.0,0.012557862790974038,1.2204021575516441e-08,0.19723527457649415,3.8757858671179565e-05,0.0015358352375378797,0.0
53,0.12120377295025454,0.5899118506085804,0.17498533116956652,0.0018094982103355945,0.011059909750285209,0.0,0.22823348759593642,12.934452680501545,0.2090277780333345,0.9964882806571964,0.6508869876709156,12.934432432041095,0.41437771819446567,5.384370047480754,2.6236041391441276,8.813168252284061,0.19733689209324012,7.961711274689826,0.008447206753576438,4.0996475315665914e-05,0.009323269881637952,1.4277978239674645e-06,0.004083316993032831,0.0
54,0.04371173122028475,0.5657376300066468,0.18106036577205142,0.0015646171168200319,0.09774105090248036,0.0,1.367234350097391,4.974800929492146,0.4627412033614462,7.959691420936618,1.144595412167014,0.9949590570932898,0.496029527735935,5.38395301515725,1.2610895237135331,8.616287569111174,0.507497848269999,0.0,0.02629584046670627,1.916854276602777e-08,0.524603034088884,2.7589506982675754e-05,0.017412215788641505,0.0
55,0.2970867257671592,0.6003498794952974,0.4356383566016446,0.0005312006397639188,0.03270821342359428,0.0,1.3865317179716783,6.328072424821585e-05,4.3591897127801325,1.9899575718548874,1.3471899354289825,0.9949590570932898,1.236942355103377,3.5761536412367043,2.589933909419109,10.120554698625373,0.7646964558116132,0.0,0.01998269016516657,1.536869236895672e-07,0.0015708708989324973,1.2811076435714745e-06,0.0029020660469563993,0.0
56,0.2857476530420188,0.5793464588473685,0.05236886592913426,0.010560128644042922,0.10951150011836977,0.0,1.3795111635355681,4.974794786094575,4.414732130396935,9.949660422355612,1.167529421369089,3.979831190554087,0.37632585103609983,7.182228746002643,0.22879401649734632,7.181041147057957,0.1655431710454387,0.0,0.005263919149788637,3.1153819014169755e-05,0.0018121860286215788,2.7944960457858565e-05,0.0013896176046044452,0.0
57,0.03146964908083381,0.5772688412554233,0.21596501454820982,0.0016467688988045744,0.07476487227224626,0.0,1.012810818841345,4.974800588730094,1.0172640809658162,12.935455161190864,1.3289409312667075,0.0,2.014561855640814,6.560227994151266,2.894913795313162,7.18095981058603,0.4453434612664928,0.0,0.010291663543048534,5.158121695429749e-07,0.13098071596500677,7.006954357061238e-06,0.008305243928195082,0.0
58,0.31337656479803944,0.5889574102017201,0.05268912469861735,0.00018845584951873007,0.16507691073380162,0.0,2.1580933209195052,16.994959067727784,2.9597974343323017,16.914515477895833,1.015148973427145,3.979831190554087,0.1784342246574191,9.37009173009705,0.37641969922820095,10.998278492363827,0.6200238804474303,0.0,0.01915928762445988,2.8511307427112653e-08,0.04864585941110642,4.08944852110474e-05,0.006172703210541059,0.0
59,0.03792986130991931,0.010700484762709324,0.343989839435345,0.0020237284049119614,0.032266213165929425,0.0,1.1415434383691654,15.925494320539828,2.0978942557828617,1.9902821033420643,0.7326310091097881,1.9899181141865796,0.28479357922732973,7.1814681488660455,0.28707760137796257,0.0025493050146678797,0.04476637199102029,0.0,0.05315091036536763,1.3449121755001238e-07,0.003015271132368228,1.5956206423910596e-06,0.0017286560920620692,0.0
60,0.10414838725977155,0.5836302473964537,0.5890954138489927,0.002999148621137377,0.014447609329410482,0.0,0.41958349051365573,7.9597000677843575,0.9783268300811372,9.949585904882998,1.0920714022677558,0.9949590570932898,0.5404795306688293,7.962422336119467,1.075797368629516,0.0015869988962542436,0.24938237542280817,0.0,0.005438481461894221,3.4911124323127224e-05,0.002448566413448418,4.717046476868919e-06,0.0017764915669226044,0.0
61,0.4571265541272226,9.266622667419768e-05,0.27261511727299453,0.006524828572041569,0.01584160979712759,0.0,1.7246995511029972,19.90762598053259,1.6962259948431253,4.975394450376642,0.11564609069445808,8.954601241487008,0.1859737990737429,9.364115316227496,2.587010270965841,0.0011932537892853645,0.24670319395194795,7.1809516477153625,0.01891680514241504,3.8835459809686694e-05,0.0016549666493139526,4.075999159366193e-05,0.006226451908521735,0.0
62,0.021804850685721952,0.5749009995229702,0.89374576477839,0.00323346658115111,0.10117513359871692,0.0,1.598344591613781,9.949604125251366,4.228737818660083,12.93452812129682,1.1733900064732516,0.9949590570932898,0.7908358364829127,7.181578308714943,0.7648122679149374,8.813343960688,0.1913660668772721,0.0,0.0018986360720206542,1.8681903426373378e-07,0.1597178583743926,3.547637019722353e-05,0.001546279763250148,0.0
63,0.12803216686472835,8.958426364114322,0.0061352746686732,0.0043370062403028115,0.05290328801305593,0.0,1.1521575224644458,7.959680967340514,1.3590534850105414,0.9951496390912524,1.1651903434431148,1.9899181141865796,0.7870100066706449,4.8853885659565925,2.639461037766047,6.559749372062708,0.4959344185656889,7.961711274689824,0.02160404204226462,7.157692093103481e-08,0.05709370699838304,1.232764959258534e-05,0.0013301605267399506,0.0
64,0.20273660835327822,0.5537514838244774,1.7296312680401518,0.00011876747383503863,0.08013713861808851,0.0,0.8195218642005457,3.979846135483612,2.1024080718293874,8.95472056563474,0.16531087936089506,0.9949590570932898,0.07617320581160314,7.1829481488581575,0.8652843433944923,0.002180906531840776,0.049845025969307954,5.381864187490191,0.010547144774175116,3.917040327343685e-05,0.0007570580016122848,2.203057637481226e-07,0.008489929705964811,0.0
65,0.01717204914827373,0.5718422821921005,0.22796345436972293,0.003665777403685141,0.009930416259817158,0.0,0.390845224531315,1.9899359162784407,0.10464318912836745,4.975186954866611,0.5645951320915756,0.0,0.2619980288780219,10.132101667295505,1.9519647334685466,7.961822247271584,0.6754152909565114,0.0,0.002627123625694082,3.594825671465716e-05,0.001250835971489041,2.1272788182724642e-06,0.001959786302619272,0.0
